date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip
48,269900,4,1,1530,8750,1,0,0,4,1530,0,1968,0,748,32,36
66,875000,3,1,1820,12686,1,0,0,4,1820,0,1952,0,2034,3,3
18,390000,4,2,1770,33132,1,0,0,4,1190,580,1965,0,829,32,36
46,554000,4,1,1120,7104,1,0,0,3,1120,0,1946,0,437,35,70
13,350000,3,1,1680,250470,1,0,0,4,1070,610,1940,2001,1484,11,11
6,258000,4,1,1730,8320,1,0,0,3,1230,500,1977,2004,2527,14,13
41,620000,2,1,1430,3000,1,0,0,3,1300,130,1929,0,1827,35,53
49,595000,3,2,3290,22649,2,0,0,4,3290,0,1993,0,2828,25,34
42,300000,3,2,2020,8555,1,0,0,4,1220,800,1957,2001,711,35,60
48,607500,3,3,1530,1612,3,0,0,3,1530,0,2006,0,1016,35,50
46,204950,4,1,1740,9344,1,0,0,3,1180,560,1978,0,3355,14,13
17,588000,3,2,2030,7350,1,0,0,4,1190,840,1977,0,127,31,31
41,210614,3,2,2210,10119,1,0,0,4,1450,760,1966,0,261,18,18
33,375000,4,1,2200,7475,1,0,0,5,1100,1100,1955,0,3670,35,57
26,425000,4,2,1680,9545,1,0,0,4,1080,600,1979,0,3782,17,16
60,729032,4,2,2840,12866,1,0,0,4,1780,1060,1977,0,2600,3,4
55,405125,4,2,4230,31747,2,0,0,4,4230,0,1985,0,854,42,41
49,681500,5,2,3260,11700,1,0,0,3,1630,1630,1964,2000,1350,3,7
4,563000,4,3,3100,15480,2,0,0,3,2400,700,1996,0,3835,17,16
13,245000,3,1,1490,6930,1,0,0,4,1490,0,1990,0,441,18,18
68,759000,4,1,2100,4750,1,0,0,3,1340,760,1975,0,3491,35,47
66,548800,4,1,1660,4704,1,0,0,3,1260,400,1930,1997,4111,35,54
59,550000,4,1,2750,128502,1,0,0,2,1500,1250,1958,0,1457,32,33
34,292000,5,2,2490,7666,1,0,0,4,1490,1000,1989,0,548,18,19
51,545000,4,2,2090,6023,2,0,0,3,2090,0,1990,2009,2171,16,17
19,1130000,4,3,3810,8519,1,0,1,3,2680,1130,2007,0,17,19,21
10,746000,3,2,2620,8950,2,0,0,3,2620,0,1992,0,1184,3,5
0,495000,4,1,1600,6380,1,0,0,3,1130,470,1959,1989,1630,35,60
47,274500,3,2,1720,9000,1,0,0,4,1320,400,1969,0,2952,14,13
13,592500,4,2,2240,12032,1,0,0,3,2240,0,1983,2009,2032,33,42
67,440000,3,2,1860,217800,2,0,2,3,1860,0,1998,2006,4293,32,37
56,464900,4,2,2020,8424,1,0,0,4,1380,640,1979,0,766,19,22
5,618080,3,2,2030,6500,2,0,0,3,2030,0,1988,2000,3157,16,15
61,305000,3,1,1580,7424,1,0,0,3,1010,570,1962,2003,556,32,36
46,936000,3,1,2960,12420,1,0,2,4,1480,1480,1952,0,2655,35,55
25,585000,3,1,1850,7735,1,0,0,4,1850,0,1983,0,3244,16,15
33,275000,3,2,1720,8755,1,0,0,3,1000,720,1983,2009,2577,14,13
26,999000,7,4,3150,34830,1,0,0,3,3150,0,1957,2005,3759,3,6
14,249000,3,2,1440,7673,1,0,0,3,940,500,1982,0,1821,18,19
67,580000,3,2,1940,5980,1,0,0,3,1520,420,1987,2000,283,16,15
10,947500,4,2,3290,12329,1,0,0,4,3290,0,1968,0,4209,23,25
61,265000,4,3,1940,8170,1,0,0,4,1940,0,1948,0,960,36,67
46,272000,3,2,1380,7476,1,0,0,3,1380,0,1989,0,3319,1,0
22,347000,4,1,2670,10026,2,0,0,3,2670,0,1996,0,260,1,45
33,250000,4,2,2120,8701,1,0,0,4,2120,0,1960,2001,1607,10,73
62,439990,3,2,1930,1348,2,0,0,3,1300,630,2005,0,2753,35,74
66,295000,3,1,1640,7222,2,0,0,4,1640,0,1908,0,4183,35,51
33,640000,3,2,1690,1553,2,0,0,3,1690,0,2007,0,2243,35,74
13,174950,3,1,1060,5200,1,0,0,5,1060,0,1970,0,2259,9,26
12,385000,4,1,1620,4980,1,0,0,4,860,760,1947,1988,22,35,62
21,235000,2,1,1140,1730,1,0,0,3,1010,130,2007,0,2467,35,61
41,1034500,4,2,2370,10858,2,0,0,3,2370,0,2003,0,220,3,3
67,252980,4,2,2530,8169,2,0,0,3,2530,0,1993,0,2894,14,2
39,1059500,5,3,3230,3825,2,0,0,3,2480,750,2014,0,3689,35,56
47,620000,4,2,1910,7683,2,0,0,3,1910,0,1987,2000,3192,16,15
14,375000,4,2,2790,7956,2,0,0,3,2790,0,2005,0,2189,10,73
6,530000,4,2,2280,2850,1,0,0,4,1540,740,1930,0,3955,35,54
34,466800,3,2,1480,14250,2,0,0,3,1480,0,1996,0,3513,19,21
67,812000,4,3,3370,3634,2,0,0,3,2750,620,2007,0,1770,16,17
46,458000,4,1,1550,3000,1,0,0,3,1350,200,1918,0,3145,35,48
17,367000,2,1,700,2334,1,0,0,3,700,0,1945,2010,2230,35,56
54,286000,2,1,780,3475,1,0,0,4,780,0,1930,0,1594,27,27
45,163785,2,1,760,5500,1,0,0,3,760,0,1947,2012,218,35,69
12,486000,4,2,2150,39449,1,0,0,3,1420,730,1978,0,3401,13,14
61,310000,2,1,700,3000,1,0,0,4,700,0,1918,1974,4238,35,47
67,430000,3,2,1550,6039,1,0,0,5,830,720,1942,0,3661,35,61
7,481450,3,2,1410,4800,1,0,0,3,1410,0,1940,1996,3903,35,56
34,268500,4,2,2100,4237,2,0,0,3,2100,0,2006,0,528,18,19
35,402000,3,2,2700,9994,1,0,3,4,1350,1350,1959,0,1867,10,73
18,1212500,4,3,4560,16643,1,0,3,3,2230,2330,1995,0,1224,3,5
38,1225000,4,2,2740,16007,2,0,0,3,2740,0,1984,0,2160,22,24
68,660000,4,2,2510,4543,2,0,0,3,2510,0,2002,0,1849,33,43
10,500000,2,2,1290,1334,3,0,0,3,1290,0,2007,0,3516,35,50
10,950000,5,3,4530,258746,1,0,0,4,3200,1330,2003,0,1651,42,44
62,1140000,3,2,2780,33503,1,0,1,4,2110,670,1969,0,2353,33,43
45,852880,4,3,3450,6184,2,0,0,3,3450,0,2014,0,391,33,42
52,225000,3,1,1580,8820,1,0,0,4,1580,0,1967,0,2584,14,2
41,1228000,4,2,5730,44947,2,0,4,3,4280,1450,1991,0,1688,33,42
62,280500,4,2,1890,6962,2,0,0,3,1890,0,1997,0,2469,1,45
28,655000,4,2,2060,8470,1,0,0,3,1440,620,1983,2009,3262,3,5
46,667500,3,2,1880,3800,1,0,0,5,1030,850,1927,0,3868,35,54
66,775000,4,3,4100,241322,2,0,0,3,2500,1600,1981,2013,1381,42,41
17,373000,3,2,1670,3565,2,0,0,3,1670,0,1999,0,1446,42,41
45,230000,3,1,1400,6956,1,0,0,4,1400,0,1957,2001,161,18,19
26,267000,3,2,2495,4400,2,0,0,3,2495,0,2007,0,2784,14,0
32,500000,3,1,1620,4200,1,0,0,5,830,790,1945,0,3587,35,54
67,190000,3,1,910,10575,1,0,0,4,910,0,1968,0,2140,14,2
42,250600,4,2,1930,8660,1,0,0,3,1120,810,1981,2013,1641,1,0
40,317000,3,1,1160,8813,1,0,0,3,1160,0,1952,2008,673,35,60
17,280000,3,2,1720,1916,2,0,0,3,1720,0,2005,0,3214,32,34
26,1210000,4,2,3650,6982,2,0,2,4,2530,1120,1951,2003,3305,35,54
38,255000,2,1,1200,9000,1,0,2,5,1200,0,1917,0,1807,10,73
45,385000,4,1,1690,4080,1,0,0,4,870,820,1984,0,2734,35,64
47,507000,5,3,3850,16249,2,0,2,3,3030,820,2002,0,601,1,45
68,498800,2,1,1350,4614,1,0,0,3,1350,0,2008,0,501,31,32
45,150000,3,1,1230,8056,1,0,0,4,1230,0,1949,1985,851,6,69
13,263000,3,2,1590,7748,2,0,0,4,1590,0,1991,0,2795,14,2
54,450000,5,3,2640,6895,2,0,0,3,2640,0,2001,0,2764,38,38
41,580000,5,2,2060,6000,2,0,0,3,2060,0,1903,2005,1712,35,48
20,305000,4,1,2200,8100,1,0,0,5,1400,800,1942,0,414,35,69
38,450000,4,3,4060,19290,2,0,0,3,4060,0,2002,0,1753,33,42
32,235000,3,1,1250,15603,1,0,0,4,1250,0,1959,0,530,32,34
17,592500,2,2,1420,9191,1,0,2,5,1420,0,1928,1970,3949,35,54
47,243069,3,1,1130,12519,1,0,0,3,1130,0,1958,2004,4057,32,34
49,425000,3,2,1790,10209,1,0,0,3,1290,500,1967,2011,1183,42,41
10,635000,3,2,1570,1433,3,0,0,3,1570,0,2010,0,3930,35,47
13,839000,3,1,1230,12305,1,0,0,3,1230,0,1955,1990,198,3,3
67,249000,2,1,1090,2686,2,0,0,3,1090,0,1982,0,633,19,22
13,370000,4,2,2710,5880,2,0,0,3,2710,0,1998,2006,567,1,45
10,185000,3,1,1370,8470,1,0,0,4,1370,0,1961,2001,2022,1,45
18,83300,3,2,1490,7770,1,0,0,4,1490,0,1990,0,2196,9,26
7,201500,3,1,1160,8320,1,0,0,4,1160,0,1959,0,2047,18,20
67,819000,3,2,3176,13391,2,0,3,4,2726,450,1985,0,2975,14,2
12,306000,3,1,1220,1086,3,0,0,3,1220,0,2007,0,2801,35,62
63,625000,3,1,1300,7200,1,0,0,5,1300,0,1960,0,3580,19,21
42,849900,2,2,2280,641203,2,0,0,3,2280,0,1990,2009,4249,41,40
42,330000,3,2,1070,1155,2,0,0,3,720,350,2005,0,3213,35,55
61,450000,3,1,1520,9030,1,0,0,3,1520,0,1956,2001,2137,3,6
27,723000,4,2,1960,8680,1,0,0,4,1290,670,1959,0,1931,3,3
55,805000,3,2,2600,5875,1,0,2,5,1600,1000,1929,0,3505,35,55
67,232000,3,1,1460,15000,1,0,0,3,1460,0,1966,1963,2576,1,0
48,585000,4,2,2840,11044,2,0,0,3,2840,0,2001,0,516,19,22
66,486895,3,1,1890,3330,1,0,0,4,1390,500,1901,0,3121,35,47
40,588000,4,2,1680,5000,1,0,0,3,980,700,1950,2005,3915,35,54
14,450000,5,3,3690,12353,2,0,0,5,3690,0,1977,0,1498,20,67
68,321500,1,1,730,1942,1,0,0,3,730,0,2008,0,4227,35,64
27,685000,3,1,1940,7313,1,0,1,4,1440,500,1960,2001,4127,35,63
68,250000,3,1,990,8062,1,0,0,4,990,0,1960,2001,1694,10,73
45,468500,3,2,1350,1186,2,0,0,3,1120,230,2007,0,3685,35,56
32,193000,3,1,1180,9048,1,0,0,3,1180,0,1960,2012,3215,6,66
46,255000,3,1,1700,7532,1,0,0,3,1700,0,1987,2000,2316,18,18
11,385000,3,2,1480,6600,1,0,2,3,740,740,1943,2002,3027,35,65
49,395000,3,1,1500,4000,1,0,0,3,900,600,1925,2002,4099,35,56
46,320000,3,1,860,5060,1,0,0,3,860,0,1927,2011,137,35,62
52,180785,2,1,2550,21675,1,0,1,4,1610,940,1958,1972,1835,10,73
19,700000,4,3,2780,7875,2,0,0,3,2780,0,2006,0,3445,35,62
7,320000,4,2,2310,7490,2,0,0,3,2310,0,1980,0,250,32,33
14,385000,3,1,1180,10541,1,0,0,4,940,240,1981,0,1888,33,42
55,725000,6,3,3110,5000,1,0,0,5,1810,1300,1921,0,3998,35,47
3,450000,6,2,3200,9200,1,0,2,4,1600,1600,1953,1983,479,6,65
54,650000,4,2,1910,16532,1,0,0,4,1420,490,1940,2001,4175,35,56
27,950000,4,3,4140,13392,2,0,0,3,4140,0,2000,0,4080,25,37
40,371000,3,1,890,7200,1,0,0,3,890,0,1951,1994,2927,35,60
27,231000,4,2,1530,6375,2,0,0,3,1530,0,1942,1983,930,32,36
11,465000,3,1,1270,5112,1,0,0,3,1270,0,1950,2005,2829,35,54
34,653000,3,2,2680,9750,1,0,0,4,1610,1070,1979,0,4033,19,22
17,176400,2,1,910,9612,1,0,0,4,910,0,1981,0,796,32,36
35,300000,4,2,2680,15508,2,0,0,3,2680,0,1999,0,3236,14,13
61,915000,3,4,3850,62726,2,0,0,3,3120,730,2013,1923,1720,31,32
66,295000,3,1,1940,7500,1,0,0,4,1940,0,1918,1985,1259,12,12
61,450000,4,2,4080,18362,2,0,2,4,4080,0,1983,0,2285,8,3
22,501000,2,1,1010,4320,1,0,0,5,1010,0,1924,1956,3876,35,54
7,542500,4,2,2330,14289,2,0,0,4,2330,0,1978,2000,1696,3,6
12,562000,3,1,1830,8000,1,0,0,4,1830,0,1957,2001,4206,3,7
12,800000,3,1,1700,4400,1,0,0,4,1700,0,1906,1990,236,35,59
37,567500,3,2,2300,7398,2,0,0,3,2300,0,2001,0,3749,38,38
33,875000,4,2,3790,10669,2,0,0,3,3790,0,1999,0,463,33,43
68,583000,3,2,2600,5100,2,0,1,3,2600,0,1998,2006,31,32,34
59,370000,3,1,1320,7341,1,0,0,3,1320,0,1982,0,912,36,67
39,659000,3,2,2510,6320,2,0,0,3,2510,0,1996,0,2246,33,43
7,490000,2,1,1840,3300,1,0,0,4,1130,710,1910,0,3602,35,50
40,460000,3,2,2060,4437,1,0,0,3,1030,1030,1929,0,2878,35,61
52,775000,4,2,2300,6158,2,0,0,3,2300,0,1999,0,4165,35,54
13,386380,3,2,1720,3600,2,0,0,3,1720,0,2010,0,4323,31,32
59,500000,4,3,3720,15048,3,0,0,3,3720,0,1979,2014,71,32,37
6,349000,3,1,1590,9620,1,0,0,3,1590,0,1988,2000,3308,32,37
55,450000,2,1,840,3340,1,0,0,3,700,140,1912,1994,3462,35,50
58,397000,3,3,1360,1275,2,0,0,3,1240,120,2007,0,685,35,64
52,479000,3,2,2110,11319,2,0,0,4,2110,0,1978,2000,1084,42,41
7,255000,2,1,960,28717,1,0,0,4,960,0,1984,0,2455,41,40
54,305000,6,2,1900,8240,1,0,0,2,1200,700,1964,0,2379,35,60
60,499990,4,2,2910,6334,2,0,0,3,2910,0,2013,1923,301,27,27
67,201500,3,1,1320,5000,1,0,0,3,1320,0,1912,1994,3069,35,55
53,400000,3,2,1230,11413,1,0,0,3,990,240,1984,0,1875,33,42
10,410000,3,2,2200,16921,2,0,0,3,2200,0,1987,2000,1790,21,23
5,500000,2,1,1010,3885,1,0,0,4,1010,0,1906,1990,2693,35,53
60,425000,3,1,1300,19163,1,0,0,3,1300,0,1964,2000,769,31,31
59,383962,4,2,2700,6998,2,0,0,3,2700,0,2001,0,931,40,69
21,950000,5,3,3400,7452,2,0,0,3,3400,0,1999,0,1001,3,6
45,690000,2,1,1600,4000,1,0,0,5,850,750,1918,0,2111,35,53
60,1198000,4,3,3400,3850,2,0,0,3,2790,610,2008,0,1895,35,53
67,245000,4,2,2600,6390,1,0,0,3,1390,1210,1978,0,2274,14,13
67,527700,5,2,2820,9375,1,0,0,4,1550,1270,1968,0,1077,3,5
27,400000,4,2,1670,12056,1,0,0,3,1670,0,1955,2005,3783,17,16
20,749000,4,2,2930,18199,2,0,0,3,2930,0,1998,2006,1172,33,43
33,545000,5,2,2730,17240,1,0,0,5,1660,1070,1958,0,1462,17,16
39,812650,4,2,3700,21755,1,0,4,3,2620,1080,1988,2000,3177,3,5
61,339950,3,2,2390,34041,1,0,0,3,1840,550,1984,0,2333,18,26
66,450000,3,2,1990,12793,2,0,0,3,1990,0,1993,0,885,17,16
21,255000,3,2,1490,8371,1,0,0,3,1490,0,1984,0,297,18,19
25,405000,2,1,910,6490,1,0,0,3,910,0,1942,1999,4028,35,54
60,650000,4,2,3350,46748,2,0,0,3,3350,0,2004,2003,2411,4,8
17,485000,2,2,1260,1240,3,0,0,3,1260,0,2004,2003,2846,35,47
25,569950,5,4,4850,40902,2,0,0,3,4850,0,2001,0,2580,14,13
52,650000,4,2,2400,7351,2,0,0,3,2400,0,1990,2009,1978,16,17
14,254000,4,2,1510,4235,1,0,0,3,1510,0,1955,2005,2490,35,51
54,246500,3,2,1620,7686,2,0,0,3,1620,0,1989,0,1785,21,23
0,335000,3,2,1580,16215,1,0,0,4,1580,0,1978,2000,3176,13,14
20,180000,4,1,1740,7292,1,0,0,3,1020,720,1962,2003,756,34,69
20,655000,4,2,2860,12394,2,0,0,3,2860,0,1999,0,2403,33,43
38,502000,3,1,1300,8800,1,0,0,4,1300,0,1963,0,1216,3,7
46,380000,4,2,2150,37647,2,0,0,3,2150,0,1991,0,1561,18,26
25,857000,4,3,3720,29043,2,0,0,3,3720,0,1991,0,54,19,21
18,440000,2,1,1300,4000,2,0,0,3,1300,0,1948,1994,3460,35,48
38,400000,2,1,1140,5100,1,0,0,3,1140,0,1942,1999,2950,35,63
53,300000,3,1,2150,7007,1,0,0,3,2150,0,1954,2005,2570,36,70
20,585000,4,1,3000,42200,1,0,3,3,1500,1500,1950,2005,2935,32,34
33,520000,3,3,1540,1487,2,0,0,3,1540,0,2011,0,4147,16,17
6,325900,4,2,2320,6270,2,0,0,3,2320,0,2004,2003,959,18,26
55,1250000,3,3,3760,8500,2,0,3,4,3060,700,1910,0,3357,35,55
20,180000,2,1,1400,4500,1,0,0,3,900,500,1922,2008,2534,32,35
22,440500,3,2,2460,4399,2,0,0,3,2460,0,2007,0,2743,38,38
5,249000,3,1,1110,8423,1,0,0,3,1110,0,1952,2008,894,6,68
41,173000,2,1,820,10450,1,0,0,4,820,0,1965,0,157,32,33
35,1035000,4,3,3450,11240,2,0,3,4,2430,1020,1960,2001,4340,6,68
68,630000,3,1,1710,8767,1,0,0,4,1710,0,1986,0,131,19,21
7,346750,3,1,1620,30736,1,0,0,4,1620,0,1911,1977,1179,3,5
48,319950,2,1,920,8341,1,0,0,3,920,0,1939,1969,279,35,65
60,739900,5,2,3290,5029,2,0,0,3,3290,0,2004,2003,2817,33,43
7,610000,3,3,2480,45302,1,0,0,4,1620,860,1976,1992,1579,42,44
52,780000,4,3,3910,59863,2,0,0,4,2490,1420,1987,0,624,16,15
34,445000,4,2,2340,3784,2,0,0,3,2340,0,2008,0,4188,35,49
41,350000,4,2,2300,4600,1,0,0,4,1340,960,1904,0,981,35,64
34,275000,3,3,1390,1080,2,0,0,3,1140,250,2006,0,2986,35,57
26,655000,4,2,2990,5669,2,0,0,3,2990,0,2003,0,1845,33,42
13,250000,3,1,1230,10350,1,0,0,4,1230,0,1957,2001,1554,32,33
68,150000,3,0,490,38500,1,0,0,4,490,0,1959,0,384,37,75
14,490000,3,2,1450,2400,1,0,0,3,1450,0,1900,2003,1323,35,50
8,320000,3,2,2130,6969,2,0,0,3,2130,0,2003,0,4337,21,23
61,480000,3,2,1470,10052,1,0,0,4,1470,0,1956,0,681,35,60
54,299900,3,1,1110,8593,1,0,0,3,1110,0,1979,2014,1369,36,67
68,270000,4,2,1660,8063,1,0,0,4,1660,0,1978,2000,2118,10,73
38,235000,3,1,1590,13000,1,0,0,3,1590,0,1944,0,738,6,68
0,470000,5,2,2210,9655,1,0,0,3,1460,750,1976,0,1549,5,9
68,435000,4,2,2550,5200,2,0,0,3,2550,0,2009,0,3510,32,37
53,672500,4,2,2420,10200,2,0,0,4,2420,0,1973,0,4085,23,25
52,569000,4,2,1730,3884,1,0,0,5,1060,670,1924,1956,3770,35,47
54,1280000,4,3,4660,17398,2,0,2,3,4660,0,2003,0,1256,3,5
7,536500,4,1,2000,4000,1,0,0,5,1450,550,1926,0,3037,35,61
10,1225000,4,2,3070,16028,1,0,3,3,1870,1200,1976,0,4073,23,25
20,1150000,6,4,6040,219542,2,0,0,3,4100,1940,1996,0,3233,16,17
60,402500,2,1,800,2280,1,0,0,5,800,0,1946,0,3086,35,50
42,485000,3,2,1580,6065,2,0,0,3,1580,0,1985,0,1995,16,17
55,440000,4,1,1770,5750,2,0,0,3,1770,0,1947,2012,3199,35,55
48,220083,3,1,1150,8079,1,0,0,4,1150,0,1983,0,405,18,18
36,490000,3,3,1730,2940,3,0,0,3,1730,0,1985,0,2232,35,56
33,455000,3,1,1420,1189,3,0,0,3,1420,0,2006,0,3369,35,47
68,1065000,4,3,4260,9800,2,0,0,3,4260,0,2008,0,3928,19,21
28,1256500,4,2,3150,13700,2,0,0,4,3150,0,1966,0,4101,23,25
61,675000,5,2,2900,10300,1,0,0,3,1450,1450,1985,0,841,3,5
53,600000,4,1,1740,7700,1,0,0,5,1740,0,1968,0,1364,3,7
69,350000,4,1,1170,8147,1,0,0,3,1170,0,1959,1989,2824,35,60
33,229500,3,1,1770,33224,1,0,0,4,1770,0,1968,0,228,1,45
21,505000,3,2,1670,1596,2,0,0,3,1220,450,2002,0,2492,35,74
25,685000,3,2,2810,7700,2,0,0,3,2810,0,2001,0,3595,3,5
67,255000,3,1,1550,9720,1,0,0,3,1050,500,1976,0,1874,4,8
34,584000,3,2,1480,1485,2,0,0,3,1280,200,2007,0,1642,35,46
11,480000,5,4,3830,35000,1,0,0,3,2130,1700,1976,0,1389,42,44
5,1150000,4,4,4460,103382,2,0,0,3,4460,0,2001,0,2179,31,32
39,745000,4,3,3490,7024,2,0,0,3,3490,0,2006,0,2325,33,43
53,336500,3,1,1480,7284,1,0,0,3,970,510,1963,2008,3560,36,62
10,490000,2,2,1230,1391,2,0,0,3,870,360,2004,2003,142,35,53
46,1170000,4,2,2570,6251,2,0,0,3,2570,0,2000,0,1510,3,3
26,968000,6,2,3610,17580,1,0,4,5,2070,1540,1959,0,1646,33,43
7,325000,4,1,1470,70800,1,0,0,3,1470,0,1976,0,2440,30,30
62,290000,3,1,1440,11250,1,0,0,3,1440,0,1967,2011,1491,32,33
60,525000,2,2,1160,1458,2,0,0,3,1040,120,2012,1912,1683,35,58
52,660000,3,3,1980,2850,3,0,0,3,1980,0,1987,2000,3119,35,47
39,915000,6,3,2930,14980,2,0,3,3,2930,0,2013,1923,3635,3,5
18,772000,3,2,1640,1204,3,0,0,3,1640,0,2014,0,447,35,53
52,235000,3,1,1170,11100,1,0,0,4,1170,0,1968,0,3897,32,37
26,550000,4,1,1660,34848,1,0,0,1,930,730,1933,0,3557,31,31
20,373500,2,1,800,3330,1,0,0,3,800,0,1918,0,181,35,50
45,385000,2,1,830,26329,1,1,3,4,830,0,1928,0,3798,41,40
21,440000,4,2,2560,10400,1,0,0,4,1280,1280,1965,0,3850,16,15
7,450000,4,2,2170,10500,1,0,2,4,1270,900,1960,2001,1774,26,68
10,302000,5,2,2180,7813,2,0,0,3,2180,0,1986,0,2235,21,23
11,450000,4,1,2180,22870,1,0,0,4,1280,900,1954,1975,2575,18,26
3,220000,4,1,1240,9600,1,0,0,3,1240,0,1971,0,3309,14,13
25,970000,5,3,3480,15185,2,0,0,4,3480,0,1964,0,2815,23,25
19,975000,5,4,4850,36450,2,0,0,3,4850,0,1977,2004,719,3,4
41,397990,3,1,1180,11862,1,0,0,4,1180,0,1948,0,362,35,70
8,875000,4,2,2520,6000,1,0,0,3,1400,1120,1921,2007,3653,35,47
25,370000,2,2,1280,835,2,0,0,3,1080,200,2009,0,2921,35,57
38,609900,4,2,3190,7399,2,0,0,3,3190,0,2006,0,2318,21,23
48,775000,4,2,3010,15992,2,0,0,3,3010,0,1996,0,2182,33,43
52,399950,3,1,1560,5223,1,0,0,4,810,750,1940,2001,2838,35,60
34,255000,3,2,1610,6176,2,0,0,3,1610,0,1994,0,2224,18,18
66,199990,3,1,1100,8560,1,0,0,3,1100,0,1961,2004,1748,14,13
7,450000,2,2,2200,188200,1,0,3,3,2200,0,2007,0,2959,12,12
66,282508,3,1,1560,7552,1,0,0,4,910,650,1948,0,1871,36,67
33,411715,3,1,1840,5101,1,0,0,5,1040,800,1952,1998,3301,35,51
31,400000,3,2,1495,936,3,0,0,3,1405,90,2006,0,235,35,64
59,491950,3,2,2090,10733,1,0,0,3,1440,650,1958,2004,3143,35,54
52,300000,4,2,1840,5550,2,0,0,3,1840,0,2004,2003,379,18,19
52,800000,4,3,3520,4895,1,0,0,3,1980,1540,1954,2005,2485,35,50
52,405000,3,2,1520,1245,3,0,0,3,1520,0,2004,2003,4078,35,47
54,245700,3,2,1640,8400,1,0,0,3,1180,460,1968,1997,2147,18,20
32,712500,3,1,1660,8797,1,0,0,4,1660,0,1956,0,113,3,3
55,530000,3,2,2330,26571,2,0,0,3,2330,0,1987,2000,723,3,4
27,690000,4,2,2920,9904,2,0,0,4,2920,0,1990,0,2183,16,17
1,310000,3,1,1010,9945,1,0,0,4,1010,0,1973,0,3862,38,38
12,633100,4,2,2470,33305,2,0,0,3,2470,0,1993,0,2198,31,32
59,780000,4,2,3500,7048,2,0,0,3,3500,0,2005,0,4150,31,32
52,346000,3,1,1270,8100,1,0,0,3,880,390,1950,2005,3643,6,65
66,575000,4,2,2400,6137,2,0,0,3,2400,0,1990,2009,1844,33,42
12,530000,4,2,2450,15002,1,0,0,5,2450,0,1974,0,2997,26,68
67,148000,2,1,630,4200,1,0,0,3,630,0,1930,1997,3924,35,49
68,425000,2,1,1320,8830,1,0,0,3,1020,300,1939,1969,2199,35,74
31,380000,2,1,1210,4800,1,0,0,3,1060,150,1950,2005,3209,35,51
17,869000,5,3,4180,49222,2,0,0,4,2880,1300,1979,0,1440,16,15
35,455000,4,1,2050,94525,1,0,0,4,1250,800,1959,0,1242,32,36
12,400000,2,1,980,2130,1,0,0,4,860,120,1918,1974,3652,35,56
47,337945,2,1,940,9839,1,0,0,3,940,0,1910,2006,3013,35,63
25,499950,3,3,1820,1501,2,0,0,3,1430,390,2014,0,3794,35,64
47,309000,3,2,1490,1294,2,0,0,3,1220,270,2010,0,3328,35,49
16,488000,2,2,1360,4688,1,0,0,3,780,580,1944,0,3964,35,54
53,970000,3,2,3060,9950,1,0,2,4,1810,1250,1930,0,2302,35,64
55,264270,3,2,1630,7700,1,0,0,3,1120,510,1978,0,4314,18,19
53,600000,4,3,4690,14930,2,0,2,3,3680,1010,1995,0,1568,20,67
13,349950,3,1,1400,7066,1,0,0,3,1400,0,1957,2000,318,35,60
14,619000,3,2,2720,6439,2,0,0,3,2720,0,2005,0,3648,38,38
48,248000,4,2,2080,13510,1,0,0,3,1040,1040,1950,2005,3564,35,71
17,611000,4,2,2460,4200,2,0,0,3,2460,0,1998,2006,1983,31,42
54,395000,2,2,1350,1493,2,0,0,3,1050,300,2007,0,3115,35,63
19,815000,4,2,3488,9614,2,0,0,3,3488,0,1998,2006,2607,31,42
59,515000,3,2,2600,4506,2,0,0,3,2600,0,2003,0,917,17,16
42,718500,3,2,2910,6600,2,0,0,4,1920,990,1900,1988,2958,35,57
47,739888,3,2,2420,43177,2,0,4,4,1690,730,1989,0,3101,33,43
52,249000,3,1,1000,19204,1,0,0,3,1000,0,1968,2010,2590,18,26
35,570000,3,2,2400,6975,2,0,0,3,2400,0,1993,0,406,25,34
34,540000,4,2,1330,8400,1,0,0,3,1330,0,1962,2003,717,3,4
18,305000,2,2,1590,2656,2,0,0,3,1220,370,2009,0,3527,35,49
3,384900,5,2,3090,12750,1,0,0,3,1750,1340,1968,1997,292,14,13
32,450000,5,2,2090,4698,2,0,0,3,2090,0,1998,2006,2334,21,23
45,410000,4,2,1580,9581,1,0,0,3,1580,0,1953,0,74,19,21
19,285000,3,1,2380,6000,1,0,0,3,1320,1060,1935,1974,4124,35,71
49,995000,4,4,3850,13551,2,0,2,3,3000,850,1998,2006,3501,3,5
0,385000,3,3,1320,1327,2,0,0,3,1040,280,2008,0,2724,35,74
33,299000,1,0,560,12120,1,0,0,3,560,0,1967,2011,4048,7,10
34,237227,4,2,2068,7242,2,0,0,4,2068,0,1976,1992,2472,1,0
28,168000,2,1,1220,3568,1,0,0,4,1220,0,1976,1992,2067,10,73
51,439500,3,2,2050,40003,1,0,0,4,1570,480,1977,0,904,16,15
19,556000,3,2,2020,3600,2,0,0,3,2020,0,1998,2006,621,19,21
19,668750,4,2,2340,6420,1,0,2,3,1590,750,1964,2000,1762,36,70
32,400000,3,1,1200,4800,1,0,0,4,1200,0,1962,0,995,3,6
